"image mean grand effect","mean r1 effect","mean r2 effect"
-0.0935944711273932,0.0159275812004281,-0.0218228547616255
-0.0889019279673257,0.0158358057479499,-0.0216971104728405
-0.0828885460007278,0.0155830710578567,-0.0213508311247257
-0.0766265831559164,0.015474028910312,-0.0212014292212717
-0.0712740310823566,0.0155616711170873,-0.0213215104266585
-0.0671742937958113,0.0156687036156487,-0.0214681588500122
-0.0639961060495174,0.0154569631523517,-0.0211780469165338
-0.061930638794873,0.0153415015784188,-0.0210198495652362
-0.0612509850136758,0.0163314697864445,-0.0223762345775311
-0.0608814855766332,0.0178164183465453,-0.0244108069553316
-0.058890727460664,0.0189495443765217,-0.0259633367756239
-0.0544092933266801,0.019272876359528,-0.0264063435835092
-0.0484023032722609,0.0186895456571831,-0.0256071047640625
-0.0429303573161716,0.0183460649351391,-0.0251364915669763
-0.0394945579166595,0.0189138484415544,-0.0259144287088829
-0.0387060070628408,0.0201324147077772,-0.0275840227489675
-0.0405458808665563,0.0214747190445058,-0.0294231540155241
0.0221828792197639,0.0505062897379039,-0.0692001761993358
0.0206376197902274,0.0476031462589161,-0.0652224926015019
0.0474963761234981,0.0464763901853349,-0.0636786904487381
0.0742292880206646,0.0379314936098591,-0.0519710724135082
0.0819069714509517,0.0283344397647177,-0.0388218622750353
0.0975142617493191,0.0377745225430237,-0.0517560016660909
0.0791989704188631,0.0451013903520877,-0.0617947621057825
0.0496561387431266,0.0533244101405296,-0.0730613671405957
0.0346418302424698,0.0585263038518596,-0.0801886370957297
0.0308835618056149,0.0478300017505077,-0.0655333140867346
0.0304267453297282,0.0419048431241416,-0.0574150772674927
0.0226864915297657,0.0509490231073151,-0.0698067784132694
0.000841046793417448,0.0523598325453449,-0.0717397705653751
-0.0194337467888682,0.050015148590787,-0.0685272490432212
-0.0325873637901817,0.05376414473902,-0.073663860648917
-0.0472318210054191,0.0573130564436426,-0.0785263305818739
-0.0667558287929965,0.0590759138059782,-0.0809416741107882
-0.0876022587047999,0.0605166272989021,-0.0829156387017424
-0.100200013912156,0.05847021822008,-0.0801117924963434
-0.101834525546609,0.0503342103128853,-0.068964405039083
-0.0938652184533455,0.0394829565209269,-0.0540967780903609
-0.0868195133491984,0.0301738936293358,-0.0413421529596744
-0.0934939597744189,0.0255539696397021,-0.0350122571037476
-0.110953028079917,0.0301063598630085,-0.041249622929187
-0.125311491206207,0.0362704980201367,-0.0496952927418757
-0.131929114118574,0.0326812010143053,-0.0447774897014183
-0.129392991018555,0.0278037117843118,-0.0380946960161675
-0.119511857128519,0.0257611483026382,-0.03529611877829
-0.113336214418817,0.0221744898817115,-0.0303819309418255
-0.108818715826211,0.0198767293271495,-0.027233700571614
-0.106026505749273,0.0197041388048442,-0.0269972291417021
-0.10512137579994,0.0189832262157649,-0.0260094852696519
-0.103575060825273,0.0180577318604578,-0.0247414378088091
-0.0995537857267552,0.0169872820881754,-0.0232747826013313
-0.0955496339159089,0.0154247203896449,-0.0211338701442537
-0.0937867562653178,0.014603826443527,-0.0200091388284687
-0.0942815723658995,0.0147391346560349,-0.0201945286520998
-0.0951453014895625,0.0145029360058876,-0.0198709058262486
-0.0969688143437565,0.0146929399657104,-0.0201312359270448
-0.099628788072411,0.0147314681967346,-0.0201840246072143
-0.101899500213526,0.0142549476559042,-0.0195311295804921
-0.103335276156479,0.014281805693255,-0.0195679285797196
-0.102434309746271,0.0140250928375491,-0.0192161986280705
-0.100915497586391,0.013676507256907,-0.0187385911117362
-0.0986138814295137,0.0137354296314845,-0.0188193224171638
-0.0951074191476597,0.0136697540470271,-0.0187293383371605
-0.0899390596993579,0.0132921618193966,-0.0182119879473551
-0.0836521742611894,0.0128678721417942,-0.0176306559864843
-0.0775150589487481,0.0124513348011766,-0.0170599457340796
-0.0722104168958301,0.0121542399793174,-0.0166528872443895
-0.0678101424540962,0.0119820379910017,-0.0164169481565023
-0.0644047192977816,0.01181746077379,-0.0161914559952577
-0.0625209817297576,0.0119980532064152,-0.0164388910815169
-0.0620786496787162,0.0130060271022672,-0.0178199462245349
-0.0617406993127938,0.0141665672901331,-0.0194100370014161
-0.0597282438802549,0.0151740186939247,-0.0207903762624553
-0.0553976354171286,0.0157135045306102,-0.02152954192181
-0.0496648525310337,0.0157213849893182,-0.0215403391736762
-0.0445461037038616,0.0152972370515832,-0.0209592014148315
-0.0413683264473407,0.0156763967553947,-0.0214786994505732
-0.0407192834749256,0.0173868779016578,-0.0238222807613623
-0.00152138049125135,0.0306355356529053,-0.0419746624854742
0.0290659130910343,0.04459648348463,-0.061102974125045
0.035859636115992,0.0335724562981452,-0.0459986251877184
0.050538398547968,0.0245980412335652,-0.0337025110407939
0.0951401648268196,0.0360633763310689,-0.049411509128932
0.108548695977129,0.0437015771485577,-0.0598768362230239
0.102330420972438,0.0482452595414202,-0.0661022711898679
0.0758355931435769,0.0462388416713913,-0.063353218134179
0.0428340919238359,0.0494909637117517,-0.0678090476829845
0.0265934745472174,0.0623872650460408,-0.0854786553552896
0.0218058150426199,0.0579967206293242,-0.0794630393038144
0.0205803857876002,0.0453403167998799,-0.0621221223686666
0.0194112522728695,0.0483005989544859,-0.0661780933727048
0.00448273613475729,0.0512950559807368,-0.0702808883891914
-0.0187704539571924,0.048298793855586,-0.0661756201527834
-0.0411683006451264,0.0509144755431953,-0.0697594437637287
-0.0656008278547342,0.0560730585536211,-0.0768273724338575
-0.0890606702266614,0.0587094412099085,-0.0804395590603292
-0.106152995240735,0.0574479958545739,-0.0787112150994487
-0.111737649960195,0.0520790214108834,-0.0713550228421845
-0.108376031926793,0.0425504837838956,-0.058299688820792
-0.0961573933454454,0.0329977219797995,-0.0452111645307642
-0.0866017192039554,0.0235003765729716,-0.0321985679019286
-0.0934310375563668,0.0171961941463139,-0.0235610192524171
-0.113755500401178,0.0217637833301502,-0.0298192096276733
-0.128131790511893,0.0325927734019117,-0.0446563323883336
-0.133730929656198,0.0300851313996865,-0.0412205371774926
-0.129825529956442,0.021167416728821,-0.0290021099336443
-0.11520464658245,0.0210010024517588,-0.0287741007618253
-0.108683547408121,0.020693790182578,-0.0283531800553503
-0.106796467280518,0.0186821401659916,-0.0255969582793781
-0.10472542909324,0.0174751787819346,-0.0239432644349883
-0.103472907513207,0.0161823850146646,-0.0221719690785339
-0.102174000588831,0.0159057018454012,-0.0217928772037639
-0.0993460192602512,0.0151352539518668,-0.0207372635314539
-0.0946408682000147,0.0130037695474766,-0.0178168530812829
-0.0913347835687518,0.0120743526108187,-0.0165434311745633
-0.0915186829870292,0.0123428540546755,-0.0169113130229644
-0.0941173178153272,0.0125907901554528,-0.0172510176805231
-0.097218685332685,0.0127703445519901,-0.0174970305225319
-0.0998947854452765,0.0126372313619782,-0.0173146481647883
-0.101924481448279,0.0122205695126142,-0.0167437673192311
-0.103051275875001,0.0119011156435494,-0.0163060740310969
-0.102855706818893,0.011747543276398,-0.0160956599436362
-0.101541377207333,0.0116731304018379,-0.0159937046414792
-0.099409234685284,0.011730394975809,-0.0160721645447772
-0.0955088781455955,0.0112651444219674,-0.0154347108638644
-0.0899573558149519,0.010591628810794,-0.0145119070069969
-0.0836546958412232,0.0100838018241458,-0.0138161180837322
-0.0775969223377516,0.0095365214064367,-0.0130662728360918
-0.072172417271135,0.00902116553153597,-0.0123601683581434
-0.0675591572786411,0.00863516646223885,-0.0118312995034571
-0.064192320160983,0.0083942423160798,-0.0115012021343691
-0.0625691263159839,0.00857213835616806,-0.0117449428126718
-0.0624371245332855,0.00947138860229517,-0.0129770324356122
-0.0624509639027732,0.0108096452930839,-0.014810617901563
-0.0610206416096601,0.0121543505919983,-0.0166530387981275
-0.0572514658731241,0.012839055592981,-0.0175911735722013
-0.0518191615008216,0.0128522204474525,-0.0176092111325486
-0.0470743102154022,0.0121779033112249,-0.0166853090822626
-0.0438356045482977,0.0126601651504503,-0.0173460704334091
-0.04285195376954,0.0146964212080231,-0.0201360056811226
-0.0199468003636477,0.0305223591479725,-0.0418195959754689
0.0148423838172493,0.0410125036692764,-0.0561924563260865
0.045410501662999,0.0338924357164048,-0.0464370385465026
0.0762726474689663,0.0293547072317385,-0.0402197612071222
0.114510238949544,0.0417976852830699,-0.0572682571086217
0.115623076723986,0.0527520990180743,-0.0722772265767122
0.098408953530141,0.058800377895877,-0.0805641541300653
0.0729858558570316,0.0510991450814191,-0.0700124650141521
0.0468403548249431,0.0478980902477672,-0.0656266041706421
0.0289903829728132,0.0607800769671307,-0.0832765989614583
0.0213567978724191,0.0639328993914227,-0.0875963751401961
0.0200007742282082,0.0528277750449825,-0.0723809125616318
0.0205090778499008,0.0489558815382025,-0.0670759156140307
0.00925802230477042,0.0495028534632589,-0.067825338186673
-0.0168156430170536,0.0466626099686186,-0.0639338357362242
-0.0496168252275996,0.0485186232185726,-0.0664768149293429
-0.0811226776389338,0.0570170866472411,-0.0781208135231679
-0.104954189179561,0.0574526891117138,-0.0787176454712443
-0.116989104266819,0.0502830458337187,-0.0688943030578873
-0.115744499275263,0.0410176818991,-0.0561995511734422
-0.105968040277328,0.0337810081702676,-0.0462843683371848
-0.0896335380254979,0.0291702772616828,-0.0399670681962018
-0.0810762922945916,0.0191371623819094,-0.0262203978089797
-0.0860360642968434,0.0112683660857778,-0.0154391249616825
-0.105879726334749,0.013132271745056,-0.0179929177805638
-0.121486195653571,0.0253522254500361,-0.0347358413633612
-0.125740335736138,0.0282728184963116,-0.0387374331345567
-0.121703637950437,0.0181072415961524,-0.0248092725765466
-0.108474725396487,0.0159579482722225,-0.0218644615937594
-0.10039306138823,0.018615365124837,-0.0255054678009131
-0.0999499083576428,0.0172765870536732,-0.0236711679761366
-0.099534082217654,0.0139986967054133,-0.0191800324989754
-0.0981027630208066,0.0133835740287243,-0.0183372345458495
-0.0977072854452765,0.0142500259474485,-0.019524386200725
-0.0969659409153459,0.0129468996217639,-0.0177389338973518
-0.0931459230883615,0.0104652980123994,-0.0143388174065992
-0.0888449871716792,0.00946729009675587,-0.0129714169507499
-0.0887698089018349,0.0100705510919899,-0.0137979628598043
-0.0924695532253478,0.0107125509826,-0.0146775860865494
-0.0972765643906696,0.010963935808897,-0.0150220159459563
-0.10109042487106,0.0108000809091666,-0.0147975134534684
-0.102884675668583,0.0102460675698331,-0.0140384432287973
-0.102811432564811,0.00933613680781287,-0.0127917199120034
-0.102291107456911,0.00899800023461374,-0.0123284288928799
-0.101604475349574,0.00954986468638838,-0.0130845548625192
-0.0986636093334356,0.00950991488787022,-0.0130298184502637
-0.0943167572035801,0.0085335506499838,-0.011692072643809
-0.0888000678622403,0.00770598436908673,-0.0105581993628396
-0.0828433921257043,0.00730666758859833,-0.0100110835142484
-0.0769278240078586,0.00673350435941063,-0.00922577545347819
-0.0713269256216698,0.00609430174677246,-0.00834998486083759
-0.0664805660795418,0.0056486677126624,-0.00773940835955692
-0.0632446165580556,0.00523937939353936,-0.00717863020803121
-0.0622111205925837,0.00531747694881013,-0.00728563400129181
-0.0628717745614334,0.00628600519539792,-0.00861264348200626
-0.0636831369183484,0.0077362447190986,-0.0105996599722715
-0.0628481420787912,0.00902461870379648,-0.0123648996526043
-0.0593822010016661,0.00981018301523199,-0.0134412247806101
-0.0538336107408291,0.0100106757252449,-0.013715925831342
-0.0488160183219888,0.00934258096919755,-0.0128005492500044
-0.0453961693822253,0.00994629886706302,-0.0136277211750019
-0.00367955979318417,0.0423604389696404,-0.0580393027441178
-0.0193214485152709,0.0464433984247012,-0.0636334874520257
0.00360886204956307,0.0491012443878164,-0.0672750815962939
0.0452043185141906,0.0460853260001869,-0.0631428817275288
0.0900180734400678,0.0451728200193203,-0.0618926300264713
0.117427941614209,0.0487291191502493,-0.066765221692874
0.113237427446448,0.0567641563005464,-0.0777742661000994
0.0924190867633931,0.0623163962240091,-0.0853815558653632
0.0697146628564687,0.054411929005828,-0.0745514092222709
0.0505829660090301,0.0506224619566231,-0.0693593472262822
0.0341566899722502,0.0590634834975255,-0.0809246429738824
0.0245665346898333,0.0638112379489355,-0.0874296831638013
0.0219029838360146,0.0574160827065392,-0.0786674899420765
0.0206971994486999,0.0510655063199787,-0.0699663755423085
0.0093844531548361,0.0488135249633848,-0.0668808686186635
-0.0183568561902568,0.0457650733852809,-0.0627040940538589
-0.0559146179654491,0.0458490070101129,-0.0628190940203495
-0.0904563940960552,0.0523043308262348,-0.0716637260021789
-0.11132540094537,0.0535498268335061,-0.0733702172848688
-0.117882975068095,0.0434959859721368,-0.0595951496111745
-0.110651318096806,0.0326927844965303,-0.0447933605764149
-0.0949897845070141,0.0289132706431536,-0.0396149357513338
-0.0811714672805176,0.0240143806386268,-0.0329028202256511
-0.0741410675807616,0.0147839225086948,-0.0202558938268481
-0.0752248778641168,0.00826420182405682,-0.011323029771922
-0.0905081158074457,0.00740174168908933,-0.0101413473792068
-0.108385121343194,0.0170365419726135,-0.0233422750403991
-0.115618772121951,0.0250986636661281,-0.0343884287893054
-0.113491848684158,0.0184385324116758,-0.0252631840185948
-0.103118127066594,0.0122538283556256,-0.016789336253487
-0.0931400003073519,0.0141077107829058,-0.0193293959428125
-0.0906864442930903,0.0141510303772919,-0.0193887494130427
-0.0910263298250851,0.0105893829286984,-0.014508829856853
-0.0909218308571737,0.0101084353793418,-0.0138498692535138
-0.0922990826867852,0.0117123070232752,-0.0160473817007213
-0.0938015925385398,0.0106327305931367,-0.0145682217867002
-0.0916997676182921,0.00836930971755559,-0.0114670412363911
-0.0872521695698777,0.00736097674737277,-0.0100854941149068
-0.0860316075507372,0.00780831221573465,-0.010698401802078
-0.0900322995192116,0.00854259504313262,-0.0117044646370194
-0.0967301438614897,0.00903314616331113,-0.0123765833796016
-0.102027807588268,0.00904764670759221,-0.0123964510084543
-0.103570721361959,0.00858435633274086,-0.0117616830273267
-0.102879397942931,0.00745642965460752,-0.0102162769942999
-0.101702641046703,0.0066096612346502,-0.0090560942890337
-0.100628447952313,0.00688930343208727,-0.009439240416691
-0.0978105529438691,0.0070088435012252,-0.00960302583609426
-0.0932352339346741,0.0061218279069494,-0.00838769927510599
-0.0882026293184234,0.00529528298686177,-0.00725522539108985
-0.0825386327899941,0.00481858763352819,-0.00660209084853539
-0.0763621691007466,0.00417949896862659,-0.00572645637909228
-0.0701796653476972,0.00324384242066715,-0.00444448539455045
-0.064921174073537,0.00261553682462155,-0.00358362512983862
-0.061882611491439,0.00230422299276705,-0.00315708474983018
-0.0617616342912138,0.00243431295478299,-0.00333532489259228
-0.0635988692321033,0.00359848501831091,-0.00493039181080261
-0.0651353910936158,0.00505415818151787,-0.0069248530928589
-0.0644137500727863,0.00604068683542713,-0.00827652546931899
-0.060794989517335,0.00682417340715884,-0.00935000382409425
-0.0549626335406039,0.00720316830363427,-0.00986927605238201
-0.0491111018273369,0.00659270164262978,-0.00903285744542133
0.0132343194524529,0.0514726382476676,-0.0705241991575186
-0.0125887125422928,0.0585385693529762,-0.0802054424251817
-0.0140990803411294,0.0649900403459957,-0.0890447955389941
0.0101908896344758,0.0642020870229907,-0.0879651971548768
0.0488478257388106,0.0584151681230966,-0.0800363667141128
0.0882109801767914,0.055071681120031,-0.0754553553008217
0.108773644372701,0.0544069264222715,-0.0745445550331123
0.104341703577054,0.0574453683865215,-0.0787076151269873
0.0877305898596588,0.0608181924850115,-0.0833288221710222
0.0659075461366338,0.0573856041883,-0.0786257304138397
0.0492969015504075,0.0570671197087599,-0.078189365315249
0.0349717467371217,0.0593994809104116,-0.081385003065564
0.0258787532111318,0.0613353865314479,-0.0840374451826981
0.0211188310869059,0.0581770054030607,-0.0797100528574403
0.0152314694806008,0.051965973027674,-0.0712001318755793
0.00136729468232719,0.0477288647966676,-0.0653947433253042
-0.0253752930452014,0.0436113927955719,-0.0597532719471797
-0.0599044612756387,0.0415108257471673,-0.05687522228995
-0.0916706814858094,0.044174354923124,-0.0605246031738906
-0.107471077901647,0.0464055602722865,-0.0635816442691718
-0.108500058479617,0.0389682518156525,-0.053391565799368
-0.0996599266537584,0.0276552859639548,-0.0378913333661979
-0.0859317412531204,0.0215454419578504,-0.0295200535916002
-0.0744286449874045,0.017536827286629,-0.024027730892719
-0.0657638509359877,0.0131167420581688,-0.0179716400926859
-0.0633428995379768,0.00757880452109413,-0.0103839464542264
-0.0724044612756387,0.00438037632173072,-0.00600168444081288
-0.0913764776014033,0.00866339131658585,-0.011869971219478
-0.105918722863179,0.01881333069639,-0.0257767063437551
-0.108920458648504,0.0204557533608949,-0.0280270386957717
-0.102391325602905,0.0116589005529115,-0.0159742079004176
-0.0905615381193242,0.00867570545393144,-0.0118868431868801
-0.0824034643719044,0.0102942377248198,-0.0141044425969933
-0.0823805355860158,0.00891290878960968,-0.0122118425623873
-0.0854648970984947,0.00761003648400119,-0.0104267382995081
-0.0892701959350494,0.00881945302489921,-0.0120837960276216
-0.0917683194103731,0.0087977751628211,-0.0120540945412679
-0.0905683991626719,0.00695522442106024,-0.00952956073275138
-0.0860802799095287,0.00545272485239412,-0.00747094119386466
-0.0837102292433624,0.0052168972271939,-0.00714782672037606
-0.0878219880161153,0.0062027430284477,-0.00849856350001602
-0.0960737707145578,0.00703815391620395,-0.00964318491116258
-0.102572351592771,0.0070976482528347,-0.00972469987888391
-0.104192085595398,0.00688433836790747,-0.00943243763395113
-0.103037084657136,0.00597797000122209,-0.00819059526141468
-0.100680169663704,0.00462055591670378,-0.00633076167808114
-0.100050302427825,0.0042842597384108,-0.00586999223899143
-0.0983479426980444,0.00479889913217772,-0.006575115044737
-0.0944957893859783,0.00437444659268844,-0.00599355994193025
-0.0893318866837828,0.00345839739305734,-0.00473845357100713
-0.0830148595680012,0.00285403582944092,-0.0039103997403379
-0.0759109235574927,0.00184124277809619,-0.00252274172843049
-0.0688391816734619,0.000450618208874223,-0.000617405468002985
-0.063284492707427,-0.000230933219018764,0.000316408501382856
-0.0605302236137884,-0.000379480213066365,0.000519937175045462
-0.0610083269164718,-0.000175572683933534,0.000240557378636208
-0.0636881214370198,0.0010760300882537,-0.00147430096507488
-0.0657919988061322,0.00260432964784849,-0.003568269842182
-0.064925572178247,0.00335802166568169,-0.00460092578869374
-0.0607383419286692,0.00381751202247928,-0.00523048725157877
-0.0546338312324786,0.00399536109386638,-0.00547416357666108
-0.0488010647659746,0.00368384048855822,-0.00504733989016742
0.00207750063091041,0.0594420706834411,-0.0814433565857537
-0.0151696376689582,0.0716451428922885,-0.0981631503264472
0.000277502976566257,0.0819195540548533,-0.112240427958273
0.0312882460803381,0.075075572296274,-0.10286328412022
0.0638239000491878,0.0599375032134855,-0.0821221634938016
0.0901110200529408,0.0565831114120307,-0.0775262110905096
0.0971287532111318,0.0589318571865151,-0.080744297833472
0.0894035116085798,0.0587614169413752,-0.0805107725625335
0.0743297993736389,0.0568749590795817,-0.0779260802973489
0.0582125048530909,0.0588560057912612,-0.0806403715711436
0.0399912743220344,0.0591706191048925,-0.0810714326696904
0.0279313193586267,0.0592445770222703,-0.0811727646214223
0.0202851849994599,0.0589530328447884,-0.0807733112353919
0.0136296211037946,0.0557731547810951,-0.0764164653169549
0.00408110121263306,0.0508194267335434,-0.0696292145505043
-0.0121530656104107,0.046324271346628,-0.0634702678840163
-0.0356883794591628,0.0411740206949581,-0.0564137556275076
-0.0630093472767646,0.0368486574406908,-0.0504874462336738
-0.087452195372092,0.0371096294404525,-0.0508450117658148
-0.0972504103279937,0.0386799423642825,-0.0529965444082052
-0.0957099008515441,0.0323939084770038,-0.0443838616145961
-0.0867625139121558,0.0220611380084329,-0.0302266241544113
-0.0747784409153459,0.0179487052765065,-0.0245920572294991
-0.0643046184345803,0.0178277767125103,-0.0244263693918161
-0.0585727151694274,0.0124000958390992,-0.016989741701623
-0.0557025120356312,0.00476580454065979,-0.00652977115635854
-0.0579001569971624,0.00257925892243384,-0.00353391969242559
-0.0745310915064512,0.00345676877418839,-0.00473622215164773
-0.0982667830057944,0.0111857367456474,-0.0153259120346208
-0.108904449547359,0.0216091593087667,-0.0296073546373362
-0.106401282911968,0.0161339661201066,-0.0221056289048214
-0.0956820461883803,0.00426337089492808,-0.00584137181058328
-0.0831264541448449,0.00345609898383444,-0.00473530445187706
-0.0807249716903506,0.00613185391816053,-0.00840143621254461
-0.0853414569596319,0.00740371882127937,-0.0101440563070776
-0.0900606819549406,0.00775640401914601,-0.0106272808314273
-0.0914755815608704,0.00643695398539525,-0.00881946292804155
-0.088993291262503,0.00414375022861063,-0.00567747596257689
-0.0847428455878924,0.00279888707039293,-0.00383483877826563
-0.0827397727787349,0.00306698302706032,-0.00420216505655667
-0.0867625139121558,0.00465837961721044,-0.00638258505994416
-0.0947629009453703,0.00489445125731969,-0.00670603386554838
-0.101433242472861,0.00467652426569112,-0.00640744558481054
-0.102874002934486,0.00489785912840689,-0.00671070309151851
-0.101085381710992,0.00399015396022669,-0.00546702912732359
-0.0986426157136195,0.00266070598531698,-0.00364551274611613
-0.0993068468076334,0.00266049671057154,-0.00364522601253632
-0.10013457011407,0.00382175893799744,-0.00523630607738609
-0.0969944406338672,0.00292500331353716,-0.0040076344101061
-0.0904311196543213,0.00117121619103211,-0.00160471828771283
-0.0828045128800673,0.000494858556555997,-0.000678020489826736
-0.0744783142499303,-0.000827834263024602,0.00113424045128696
-0.0667007645220263,-0.00244718834722275,0.00335296585236364
-0.0611104802285379,-0.00269202451372297,0.00368842319737368
-0.0584165531315216,-0.00272626275142616,0.00373533402955144
-0.0588541352294762,-0.00293039817603212,0.0040150260723557
-0.0619698698888869,-0.00180514426712449,0.00247328208028097
-0.0648716220938034,-0.00025814032553334,0.000353685770698262
-0.064197539245239,0.000424452473503339,-0.000581555012397414
-0.0596305473142951,0.00050884744770778,-0.000697187087443783
-0.0535924773199246,0.000466464170210693,-0.000639116492951015
0.0380460805708616,0.0534063771941813,-0.0731736726491705
-0.00208087805176927,0.0644900893713145,-0.0883597977749829
-0.0121561149630096,0.0760227331188855,-0.104161017455096
0.0179580011938678,0.0896550665172895,-0.122839084643819
0.0547001197902274,0.0750060466679273,-0.102768024980082
0.081712868429747,0.0540941793502281,-0.0741160509279099
0.0941871834982401,0.0558009491353349,-0.0764545471919199
0.082350534971312,0.0622623257996389,-0.0853074723618429
0.0675899091503324,0.061947154697941,-0.0848756470212049
0.0559359285723628,0.0580859961796307,-0.0795853584019615
0.0422910139542356,0.0566453755124239,-0.0776115209942951
0.0274392007622671,0.0575605773299848,-0.0788654663417324
0.0157537297545734,0.0575547382032891,-0.0788574659798312
0.0084810824473863,0.0566395527830854,-0.0776035430989028
0.00159623069283573,0.0520073705182891,-0.0712568518140195
-0.00984142177479422,0.0466759682563209,-0.063952138325219
-0.0271002297124936,0.0437819447650779,-0.0599869502950093
-0.046813649209585,0.0391161848815292,-0.0535942533117055
-0.0655352081324598,0.0340969343841612,-0.0467172282795975
-0.0793868923133568,0.0330828050871642,-0.0453277394376082
-0.083438133165299,0.0314517113289656,-0.0430929291585178
-0.0803499013206753,0.0242489198206399,-0.033224169364643
-0.0737032509172224,0.0169786084420524,-0.0232628985796952
-0.0663699097650363,0.0153021401393112,-0.0209659192817835
-0.0609473398644921,0.0154213072380528,-0.0211291936833062
-0.0551129900802924,0.0116126383277089,-0.015910822643809
-0.0474163654790539,0.00695316558000544,-0.00952673985312433
-0.0462119884852465,0.00395064049816317,-0.00541289055267812
-0.0621387571097539,0.00135707217532267,-0.00185936512333171
-0.0922521695698777,0.00602292571835245,-0.0082521904322881
-0.114197715169427,0.0177313218989577,-0.0242942137706499
-0.117496586908966,0.0171728890549734,-0.0235290882506454
-0.10684132794856,0.00465912444631773,-0.00638360557255221
-0.091347977882882,5.55969801329659e-05,-7.61750831692054e-05
-0.0848303385509248,0.00386660709958132,-0.0052977538831926
-0.0882640855015722,0.00618876052948603,-0.00847940566052954
-0.0918534667175602,0.00479656348149946,-0.00657191489997654
-0.0904657180780406,0.00240677790112417,-0.0032975982930987
-0.0859127414407728,0.000868940360136336,-0.00119056114278419
-0.0825129478584872,0.000897151874260524,-0.00122921458096734
-0.0827100415908948,0.00211910683500025,-0.00290345157263021
-0.0859755463760327,0.00332819403914746,-0.0045600580666241
-0.0914490170084215,0.00280973128193684,-0.00384969675641995
-0.096643882367776,0.00256014182729404,-0.00350772678934444
-0.0982824402585623,0.00229850170470629,-0.00314924584216252
-0.0958218472767646,0.00111627170414599,-0.00152943720503121
-0.0943010413094161,0.000706247727318851,-0.000967651106910897
-0.0965478277609079,0.00123958955763299,-0.00169839867961405
-0.0980404858581119,0.00177869964470909,-0.00243704951320529
-0.0955255909434938,0.000563064614529041,-0.000771471647179417
-0.0890468894985698,-0.00125420723875697,0.00171842680115401
-0.0806811665674382,-0.00225407611548352,0.00308837701537028
-0.0715049609003337,-0.00358937822483954,0.00491791432104641
-0.0631245776201686,-0.00505633554902209,0.00692783636911467
-0.0573716807351996,-0.00537644336692625,0.00736642565208728
-0.0544411356047811,-0.00557405903555157,0.00763718478247651
-0.0546008747678511,-0.00580557888046703,0.00795439703752301
-0.0581643364867477,-0.00459301877164638,0.00629303221309992
-0.0622401480836702,-0.00278350675922042,0.00381376575451629
-0.0626969645595568,-0.0020485382999539,0.00280676351487189
-0.0589105482525574,-0.00211987069472844,0.0029044981596604
0.0816817884897958,0.0488543705022808,-0.0669368323115666
0.0321567251570879,0.0545466577524074,-0.0747360051023244
-0.00898121113489931,0.068588411482556,-0.0939750313170086
-0.00806898557663322,0.0822637459775263,-0.112712015592585
0.0245716951326931,0.0828114052019791,-0.11346237985466
0.0657612358532786,0.0656677078235997,-0.0899732879920749
0.0966392148362022,0.0547692985673527,-0.075041051933191
0.0955300128283208,0.0608050976667098,-0.0833108805693231
0.066753037786099,0.0664624896731593,-0.0910622423443936
0.0434778571705989,0.0661425305431553,-0.0906238567831543
0.0337879528733574,0.0610083137276266,-0.0835893129644754
0.0263664150613852,0.0560605079052419,-0.0768101764156236
0.0161098003119012,0.0550389828442993,-0.0754105544165399
0.00482015872811439,0.0544590819688249,-0.074616014905338
-0.00389553605514701,0.052944119574913,-0.0725403196773159
-0.0121374669990389,0.0482118125456828,-0.0660564444619421
-0.024363846244676,0.0431564528443615,-0.0591299451309109
-0.0405962538258357,0.0408344392088751,-0.0559484848900821
-0.0563143177215009,0.0372365622164017,-0.0510189261536412
-0.0667565911311463,0.0314273342951374,-0.0430595294563247
-0.0707390456254229,0.0274538508227841,-0.0376153410623861
-0.0685288514051189,0.0227202033790821,-0.031129629305106
-0.0625196916190427,0.0190505837799825,-0.0261017738803656
-0.0578137195792604,0.0163071961393432,-0.0223429765285806
-0.0580899205550532,0.0142548125861482,-0.0195309445173848
-0.0569654131427807,0.0166710115297804,-0.0228414508622316
-0.0528766417973125,0.0129040119170915,-0.0176801721721189
-0.0460776410467027,0.00418726381207018,-0.00573709522303122
-0.0420675664548468,0.00146802947860552,-0.0020113910388686
-0.0552798834936908,-0.000489689352186205,0.000670938008514865
-0.0878468519680763,-0.000368003452623861,0.00050421252275086
-0.117045869138277,0.0107721331423643,-0.0147592213833693
-0.122793605580386,0.0200175648386448,-0.0274266635126886
-0.115544590755841,0.00858582181180159,-0.0117636909239619
-0.10232828610206,-0.00346705282834589,0.00475031264143497
-0.0893293064623529,0.00041704225764963,-0.000571402054312151
-0.0869587280236214,0.00397266326058536,-0.00544306459729553
-0.0886284831371511,0.00154946570255761,-0.00212296924181597
-0.0859744908309023,-0.000581393934730626,0.000796585196286739
-0.0816926720093598,-0.00156566114295104,0.00214515909845889
-0.0804054933642106,-0.00192059444628369,0.00263146381925883
-0.0825088429607578,-0.000183853627247377,0.000251903346423346
-0.084994944949874,0.00168649980639257,-0.00231072376070672
-0.0871896578415985,0.000365359455242339,-0.000500589902961909
-0.0891706814858094,-0.000666828612550893,0.000913641800313239
-0.0897792618948918,-0.000201280404987708,0.000275780295145481
