"image median grand effect","median r1 effect","median r2 effect"
-0.0306490388635087,0.0651365306279431,-0.0651365306279431
-0.0322329429730977,0.0662067361073951,-0.0662067361073951
-0.0359572580415909,0.0648582772032855,-0.0648582772032855
-0.0404949292744676,0.0637238593950663,-0.0637238593950663
-0.0436734395484402,0.0656181230936965,-0.0656181230936965
-0.0434486963977552,0.0727777977512307,-0.0727777977512307
-0.0415758368087142,0.0825701778882171,-0.082570177888217
0.00784625223238175,0.0585547669293129,-0.0585547669293129
-0.00752189845254976,0.0844537395320527,-0.0844537395320527
0.0193081529173132,0.105740126518354,-0.105740126518354
0.0524952248351215,0.121461445011505,-0.121461445011505
0.0704425707255324,0.123526941586847,-0.123526941586847
0.080630926889916,0.117619407340272,-0.117619407340272
0.0826429131912859,0.109657078573149,-0.109657078573149
0.0688693686707379,0.107827027203286,-0.107827027203286
0.043890772780327,0.10973199295671,-0.10973199295671
0.0170500193556694,0.107484561449861,-0.107484561449861
-0.00102575119227579,0.0961724895320527,-0.0961724895320527
-0.00961950119227579,0.0823561367923266,-0.0823561367923266
-0.0215629943429607,0.0760633285731485,-0.0760633285731485
-0.041490220370358,0.0826771984361623,-0.0826771984361622
-0.0610535765347415,0.0959691504909568,-0.0959691504909568
-0.0751160765347415,0.0996292532306828,-0.0996292532306828
-0.0763147066717278,0.085673773778628,-0.085673773778628
-0.0701610251648785,0.0648154689841075,-0.0648154689841074
-0.0705570011922758,0.0534177806279431,-0.0534177806279431
-0.0765501518772073,0.054937472408765,-0.054937472408765
-0.0848549463977552,0.0539314792580801,-0.05393147925808
-0.0876374806443306,0.048173773778628,-0.048173773778628
-0.0858930457128237,0.0456587909019157,-0.0456587909019157
-0.0882260936580292,0.0416990306279431,-0.0416990306279431
-0.0940373094114539,0.0376001436416417,-0.0376001436416417
-0.102042446397755,0.0344323354224636,-0.0344323354224636
-0.109330545712824,0.0314678662443814,-0.0314678662443814
-0.11377189845255,0.0279468902169842,-0.0279468902169842
-0.115741076534742,0.0246078491210937,-0.0246078491210937
-0.115227377904605,0.0233021984361622,-0.0233021984361622
-0.112198696397755,0.0219216333676691,-0.0219216333676691
-0.108506487493646,0.0197491162443814,-0.0197491162443814
-0.104835682699125,0.0195885854224636,-0.0195885854224636
-0.104022326534742,0.020294921038902,-0.020294921038902
-0.106312566260769,0.0192033114498609,-0.0192033114498609
-0.107842960096385,0.0191498011758883,-0.0191498011758883
-0.108923867630632,0.0190320785731486,-0.0190320785731486
-0.109619501192276,0.0183578491210937,-0.0183578491210938
-0.109319843658029,0.0183150409019157,-0.0183150409019157
-0.108046299137481,0.0204233456964362,-0.0204233456964362
-0.106162737493646,0.0232700922717787,-0.0232700922717787
-0.102631059411454,0.0261382429567102,-0.0261382429567102
-0.0965629943429607,0.0294665819978061,-0.0294665819978061
-0.088632771740221,0.0321527977512307,-0.0321527977512307
-0.0802744669457005,0.0343467189841075,-0.0343467189841074
-0.0724084566717278,0.0372469758334225,-0.0372469758334225
-0.0655270354388511,0.0407465477512307,-0.0407465477512307
-0.0598335422881662,0.0440641847375321,-0.0440641847375321
-0.0554349977676183,0.0461938936416417,-0.0461938936416417
-0.0527380799593991,0.0470928662443814,-0.0470928662443814
-0.0503943299593991,0.0481309655594499,-0.0481309655594499
-0.0491207854388511,0.0492974895320527,-0.0492974895320527
-0.0477188162607689,0.0508920956964362,-0.0508920956964362
-0.0458994669457004,0.0521335340526006,-0.0521335340526006
-0.0430420183155635,0.0538351607649294,-0.0538351607649294
-0.0390822580415909,0.0585226607649294,-0.0585226607649294
-0.036556573110084,0.0638950922717787,-0.0638950922717787
-0.037070271740221,0.0659498867923266,-0.0659498867923266
-0.0402808881785772,0.0653933799430116,-0.0653933799430116
-0.0455784053018648,0.0637345614498609,-0.0637345614498609
-0.049837823110084,0.0634563080252033,-0.0634563080252033
-0.0501695868087141,0.0682615306279431,-0.0682615306279431
-0.0274384224251525,0.0757529689841075,-0.0757529689841075
-0.00548850804159087,0.0902542532306828,-0.0902542532306828
0.0491668857940256,0.10651067446356,-0.106510674463559
0.0627263892186831,0.111572746381368,-0.111572746381368
0.0693188549721078,0.111508534052601,-0.111508534052601
0.0900594371638886,0.117565897066299,-0.117565897066299
0.0802884611364913,0.106039784052601,-0.106039784052601
0.0544001905885461,0.0936789107649294,-0.0936789107649294
0.0276878618214228,0.0944280546005458,-0.0944280546005458
0.00437878647895708,0.0987516847375321,-0.0987516847375321
-0.00787506626076895,0.0970286539156143,-0.0970286539156143
-0.0118134224251525,0.0876964621347924,-0.0876964621347924
-0.0187590559867963,0.0786746299430116,-0.0786746299430116
-0.0323185594114539,0.0800123867923266,-0.0800123867923266
-0.0487034053018648,0.0894623011758883,-0.0894623011758883
-0.0606790046169333,0.0962795100799979,-0.0962795100799979
-0.0649598265347415,0.0892589621347924,-0.0892589621347924
-0.0655056313292621,0.0721891847375321,-0.0721891847375321
-0.0698934737950155,0.0610376436416417,-0.0610376436416417
-0.0763682169457005,0.0620971470662992,-0.0620971470662992
-0.082136624479947,0.0565641847375321,-0.0565641847375321
-0.0825968128361114,0.0466433799430116,-0.0466433799430116
-0.0812269498224128,0.0433685511758883,-0.0433685511758883
-0.0860642785895361,0.0384456059704088,-0.0384456059704088
-0.0936199292744676,0.0331801950115047,-0.0331801950115047
-0.100458542288166,0.0293167532306828,-0.0293167532306828
-0.105830973795016,0.0269623011758883,-0.0269623011758883
-0.108774038863509,0.0247683799430116,-0.0247683799430116
-0.109277035438851,0.0202414107649294,-0.0202414107649294
-0.108335254616933,0.0163244587101349,-0.0163244587101348
-0.106986795712824,0.0149331915868472,-0.0149331915868472
-0.107297155301865,0.0139164963813677,-0.0139164963813677
-0.107864364205974,0.0164956915868472,-0.0164956915868472
-0.108891761466248,0.018507677888217,-0.018507677888217
-0.11097866215118,0.0152221470662992,-0.0152221470662992
-0.112080973795016,0.0166883285731485,-0.0166883285731485
-0.11365417584981,0.0179618730936965,-0.0179618730936965
-0.114125066260769,0.0161853319978061,-0.0161853319978061
-0.112316419000495,0.0159605888471211,-0.0159605888471211
-0.10974792584981,0.017416068299176,-0.0174160682991759
-0.106976093658029,0.0194173525457513,-0.0194173525457513
-0.103444415575837,0.0219644415868472,-0.0219644415868472
-0.0985107683155635,0.0249717189841075,-0.0249717189841075
-0.0918861963977552,0.0279789963813677,-0.0279789963813677
-0.0839024635210429,0.0300980032306828,-0.0300980032306828
-0.0755655628361114,0.0321420956964362,-0.0321420956964362
-0.0680955285895361,0.0347105888471211,-0.0347105888471212
-0.0617706142059744,0.0379747155594499,-0.0379747155594499
-0.0574683881785772,0.040628825148491,-0.040628825148491
-0.0546323436580292,0.0420093902169842,-0.0420093902169842
-0.0531233539320018,0.0431759141895869,-0.0431759141895869
-0.0530591416032347,0.0448668388471211,-0.0448668388471212
-0.0527594840689881,0.0474995443265732,-0.0474995443265732
-0.0515180457128237,0.0487623867923266,-0.0487623867923266
-0.0489602546169333,0.0495222326827376,-0.0495222326827376
-0.0455248950278922,0.0534070785731485,-0.0534070785731485
-0.0430099121511799,0.0584905546005458,-0.0584905546005458
-0.0423035765347415,0.0618081915868472,-0.0618081915868472
-0.0444011792744676,0.0624717189841074,-0.0624717189841074
-0.0482325148909059,0.0624717189841075,-0.0624717189841075
-0.0525775491374813,0.0630496299430116,-0.0630496299430116
-0.00770383338405662,0.080226427888217,-0.080226427888217
-0.0191764361237826,0.0927478319978061,-0.0927478319978061
0.0247876049721078,0.106981564874518,-0.106981564874518
0.0633899166159434,0.108105280627943,-0.108105280627943
0.0652627762049845,0.102401085422464,-0.102401085422464
0.0817974508625187,0.110309903915614,-0.110309903915614
0.086880926889916,0.112225571723833,-0.112225571723833
0.0707315262049845,0.0996292532306828,-0.0996292532306828
0.04337707415019,0.086701171038902,-0.086701171038902
0.0158727933282722,0.0824203491210938,-0.0824203491210938
-0.00445040872652237,0.0869045100799979,-0.0869045100799979
-0.016757771740221,0.089558619669039,-0.089558619669039
-0.021423867630632,0.0863051950115047,-0.0863051950115047
-0.0251481826991251,0.0793060511758883,-0.0793060511758883
-0.0322436450278922,0.0769837052854773,-0.0769837052854773
-0.0423570868087141,0.0811896128197239,-0.0811896128197239
-0.0509294326991251,0.0869794244635595,-0.0869794244635595
-0.0562162477676183,0.0859948354224636,-0.0859948354224636
-0.0616207854388511,0.0758813936416417,-0.0758813936416417
-0.0698934737950155,0.0652970614498609,-0.0652970614498609
-0.0761648779046046,0.0628783970662992,-0.0628783970662992
-0.0802958710552895,0.0569922669293129,-0.0569922669293129
-0.0829285765347415,0.0472962052854773,-0.0472962052854773
-0.0867920183155635,0.0410355032306828,-0.0410355032306828
-0.0941657340689881,0.034132677888217,-0.034132677888217
-0.0997093984525498,0.0279896984361622,-0.0279896984361622
-0.102299295712824,0.0245650409019157,-0.0245650409019157
-0.103444415575837,0.0230774552854773,-0.0230774552854773
-0.104643045712824,0.0215577635046554,-0.0215577635046554
-0.104910597082687,0.0178441504909568,-0.0178441504909568
-0.103872497767618,0.0135098182991759,-0.0135098182991759
-0.103305288863509,0.0112302806279431,-0.0112302806279431
-0.105884484068988,0.0110911539156143,-0.0110911539156143
-0.109458970370358,0.015115126518354,-0.015115126518354
-0.111577977219673,0.0168060511758883,-0.0168060511758883
-0.112701692973098,0.0139914107649294,-0.0139914107649294
-0.113589963521043,0.0156716333676691,-0.0156716333676691
-0.114542446397755,0.0166455203539705,-0.0166455203539705
-0.114735083384057,0.0146549381621896,-0.0146549381621896
-0.112733799137481,0.0147512566553403,-0.0147512566553403
-0.110261624479947,0.0156609313128746,-0.0156609313128746
-0.107457686123783,0.016945177888217,-0.016945177888217
-0.103861795712824,0.0192354176142444,-0.0192354176142444
-0.0997522066717278,0.0217611025457513,-0.0217611025457513
-0.0938446724251525,0.0241583628197239,-0.0241583628197239
-0.0866528916032347,0.025763671038902,-0.025763671038902
-0.0785621381785772,0.0270051093950663,-0.0270051093950664
-0.0708673607813169,0.0288779689841075,-0.0288779689841075
-0.0649919326991251,0.0319494587101348,-0.0319494587101348
-0.0605826861237826,0.0345179518608198,-0.0345179518608198
-0.0575968128361114,0.0360911539156143,-0.0360911539156143
-0.0559379943429607,0.0377285682991759,-0.0377285682991759
-0.0559272922881662,0.0406930374772581,-0.0406930374772581
-0.0559272922881662,0.044246119669039,-0.0442461196690389
-0.0542042614662484,0.0455196641895869,-0.0455196641895869
-0.0514538333840566,0.0451664963813677,-0.0451664963813677
-0.049056573110084,0.0469858456964362,-0.0469858456964362
-0.0478472409183032,0.0503998011758883,-0.0503998011758883
-0.0476439018772073,0.0539421813128746,-0.0539421813128746
-0.0492706142059744,0.0560825922717787,-0.0560825922717787
-0.0521173607813169,0.0578591333676691,-0.0578591333676691
-0.055306573110084,0.0602135854224636,-0.0602135854224636
0.00833854675292969,0.0753569929567102,-0.0753569929567102
0.0105110638762174,0.096857421038902,-0.096857421038902
0.0374267316844365,0.113434903915614,-0.113434903915614
0.0605431700406009,0.107891239532053,-0.107891239532053
0.0715127762049845,0.100389099121094,-0.100389099121094
0.0767353789447105,0.102743551175888,-0.102743551175888
0.0772704816844365,0.109357421038902,-0.109357421038902
0.0704211666159434,0.106617695011505,-0.106617695011505
0.0572576392186831,0.0948240306279431,-0.0948240306279431
0.034515772780327,0.0827628148745184,-0.0827628148745184
0.00869171456114887,0.077058619669039,-0.077058619669039
-0.0132260936580292,0.0774010854224636,-0.0774010854224636
-0.028208970370358,0.0805474895320527,-0.0805474895320527
-0.0338703573566594,0.0817996299430116,-0.0817996299430116
-0.0368134224251525,0.0782358456964362,-0.0782358456964362
-0.0414367100963854,0.0742760854224636,-0.0742760854224636
-0.0496344840689881,0.0738480032306828,-0.0738480032306828
-0.0585706998224128,0.0765556230936965,-0.0765556230936965
-0.0669290046169333,0.0782144415868472,-0.0782144415868472
-0.0722051176306319,0.0730667532306828,-0.0730667532306828
-0.0759080285895361,0.0626429518608198,-0.0626429518608198
-0.0795788333840566,0.0549909826827376,-0.0549909826827376
-0.0851867100963854,0.0534498867923266,-0.0534498867923266
-0.0947864532470703,0.0495650409019157,-0.0495650409019157
-0.106248353932002,0.0407572498060253,-0.0407572498060253
-0.113632771740221,0.0330303662443814,-0.0330303662443814
-0.11410366215118,0.0268659826827376,-0.0268659826827376
-0.110657600507344,0.0219216333676691,-0.0219216333676691
-0.107511196397755,0.0198668388471211,-0.0198668388471211
-0.107147326534742,0.0190534826827376,-0.0190534826827376
-0.107457686123783,0.0176729176142444,-0.0176729176142444
-0.106152035438851,0.014826171038902,-0.014826171038902
-0.104011624479947,0.0118509998060253,-0.0118509998060253
-0.1044932169457,0.0106844758334225,-0.0106844758334225
-0.107586110781317,0.0138629861073951,-0.0138629861073951
-0.109405460096385,0.0154682943265732,-0.0154682943265732
-0.109705117630632,0.0133064792580801,-0.0133064792580801
-0.109598097082687,0.0141840477512307,-0.0141840477512307
-0.110989364205974,0.0156823354224636,-0.0156823354224636
-0.112027463521043,0.0149867018608198,-0.0149867018608198
-0.111834826534742,0.0147726607649294,-0.0147726607649294
-0.110454261466248,0.0143552806279431,-0.0143552806279431
-0.107778747767618,0.0150402121347924,-0.0150402121347924
-0.104375494342961,0.0170307943265732,-0.0170307943265732
-0.1005869669457,0.0188501436416417,-0.0188501436416417
-0.0953215559867963,0.0199845614498609,-0.0199845614498609
-0.0885899635210429,0.0208728319978061,-0.0208728319978061
-0.0807560594114539,0.0219216333676691,-0.0219216333676691
-0.0739388505073443,0.0236018559704088,-0.0236018559704088
-0.0688232683155635,0.0257208628197239,-0.0257208628197239
-0.0649170183155635,0.0276793388471211,-0.0276793388471211
-0.0617599121511799,0.0291027121347924,-0.0291027121347924
-0.0597372237950155,0.0317247155594499,-0.0317247155594499
-0.0590736963977552,0.0352777977512307,-0.0352777977512307
-0.0578536621511799,0.0388950922717787,-0.0388950922717787
-0.0547821724251525,0.0405967189841074,-0.0405967189841075
-0.0516999806443306,0.040339869669039,-0.040339869669039
-0.0501802888635087,0.0403398696690389,-0.040339869669039
-0.0508224121511799,0.0422662395320527,-0.0422662395320527
-0.0528343984525498,0.0458407258334225,-0.0458407258334225
-0.0555099121511799,0.0493081915868472,-0.0493081915868472
-0.058142617630632,0.0518766847375321,-0.0518766847375321
0.0069900878488201,0.0863587052854773,-0.0863587052854773
0.056701132369368,0.110705879943012,-0.110705879943012
0.0815834097666283,0.104958876518354,-0.104958876518354
0.0739421426433406,0.0838116162443814,-0.0838116162443814
0.091054728259779,0.0912923525457513,-0.0912923525457513
0.0790577248351215,0.0979811367923266,-0.0979811367923266
0.0574930844241626,0.103492695011505,-0.103492695011505
0.0439870912734776,0.103514099121094,-0.103514099121094
0.0355110638762174,0.0900295100799978,-0.0900295100799978
0.0231394885337516,0.0771656402169842,-0.0771656402169842
0.0033941974378612,0.0746292532306828,-0.0746292532306828
-0.0199790902333717,0.0746934655594499,-0.0746934655594499
-0.0372308025621388,0.0758278833676691,-0.0758278833676691
-0.0446794326991251,0.0777114450115047,-0.0777114450115047
-0.0492064018772073,0.0762452635046554,-0.0762452635046554
-0.0579285765347416,0.072124972408765,-0.072124972408765
-0.0712954429730977,0.0702093046005458,-0.0702093046005458
-0.0846837135210429,0.0709905546005458,-0.0709905546005458
-0.0923784909183032,0.069781222408765,-0.069781222408765
-0.0923142785895361,0.0636596470662992,-0.0636596470662992
-0.0893070011922758,0.0537602463813677,-0.0537602463813677
-0.0921965559867963,0.0463330203539705,-0.0463330203539705
-0.103251778589536,0.0471998867923266,-0.0471998867923266
-0.118320271740221,0.0460226607649294,-0.0460226607649294
-0.130210254616933,0.0387345614498609,-0.0387345614498609
-0.132703833384057,0.0332658114498609,-0.0332658114498609
-0.128069843658029,0.0265556230936965,-0.0265556230936965
-0.120535597082687,0.0201129861073951,-0.0201129861073951
-0.113878919000495,0.0178441504909568,-0.0178441504909568
-0.112177292288166,0.0174695785731485,-0.0174695785731485
-0.11254116215118,0.0175765991210937,-0.0175765991210937
-0.110839535438851,0.0168595614498609,-0.0168595614498609
-0.10640888475392,0.0146121299430116,-0.0146121299430116
-0.102459826534742,0.0118188936416417,-0.0118188936416417
-0.102063850507344,0.0120436367923266,-0.0120436367923266
-0.102427720370358,0.0134349039156143,-0.0134349039156143
-0.10295212105529,0.0126108456964362,-0.0126108456964362
-0.104621641603235,0.0128676950115047,-0.0128676950115047
-0.106697840233372,0.0141733456964362,-0.0141733456964362
-0.109309141603235,0.014601427888217,-0.014601427888217
-0.110582686123783,0.013820177888217,-0.013820177888217
-0.109790734068988,0.0130924381621896,-0.0130924381621896
-0.107575408726522,0.0133599895320527,-0.0133599895320527
-0.104546727219673,0.0146121299430116,-0.0146121299430116
-0.101004347082687,0.0159070785731485,-0.0159070785731485
-0.0958673607813169,0.0163565648745184,-0.0163565648745184
-0.0893819155758374,0.0164849895320527,-0.0164849895320526
-0.0821580285895361,0.0172662395320527,-0.0172662395320527
-0.0758010080415909,0.0188929518608198,-0.0188929518608198
-0.0712847409183032,0.0204982600799979,-0.0204982600799979
-0.0679242957128237,0.0217396984361622,-0.0217396984361622
-0.0654307169457004,0.0227135854224636,-0.0227135854224636
-0.0640180457128237,0.0254319073402718,-0.0254319073402718
-0.0627337991374813,0.0289207772032855,-0.0289207772032855
-0.0601867100963854,0.0321099895320527,-0.0321099895320527
-0.0562911621511799,0.0338865306279431,-0.0338865306279431
-0.0522243813292621,0.033843722408765,-0.033843722408765
-0.0506297751648785,0.0337045956964362,-0.0337045956964362
-0.052202977219673,0.0354704347375321,-0.0354704347375321
-0.0559272922881662,0.0393659826827376,-0.0393659826827376
-0.0604114532470703,0.0439143559704088,-0.0439143559704088
0.02618957415019,0.0719109313128746,-0.0719109313128746
0.0367525022323817,0.0813394415868472,-0.0813394415868472
0.067082125520053,0.0928762566553403,-0.0928762566553403
0.0917717659310119,0.0873218902169842,-0.0873218902169842
0.096009779629642,0.0794023696690389,-0.0794023696690389
0.101981526204984,0.0860376436416417,-0.0860376436416417
0.0755902590816968,0.0889914107649294,-0.0889914107649294
0.0404126049721078,0.0977135854224636,-0.0977135854224636
0.0197041289447105,0.104573602545751,-0.104573602545751
0.0114421426433406,0.0919665819978061,-0.0919665819978061
0.00828503647895708,0.0767161539156143,-0.0767161539156143
0.000622365246080378,0.0766305374772581,-0.0766305374772581
-0.021177720370358,0.0739657258334225,-0.0739657258334225
-0.0418005799593991,0.0709370443265732,-0.0709370443265732
-0.0526310594114539,0.0749396128197239,-0.0749396128197239
-0.0636220696854265,0.0765556230936965,-0.0765556230936965
-0.079011624479947,0.0732593902169842,-0.0732593902169842
-0.09802917584981,0.0695243730936965,-0.0695243730936965
-0.110882343658029,0.0663030546005458,-0.0663030546005458
-0.113643473795016,0.060652369669039,-0.0606523696690389
-0.107008199822413,0.0526472326827376,-0.0526472326827376
-0.0986284909183032,0.042191325148491,-0.042191325148491
-0.102588251192276,0.0349567361073951,-0.0349567361073951
-0.118149038863509,0.0382529689841074,-0.0382529689841075
-0.133955973795016,0.0443638422717787,-0.0443638422717787
-0.144797155301865,0.0381245443265732,-0.0381245443265732
-0.144037309411454,0.0296806230936965,-0.0296806230936965
-0.132586110781317,0.0247790819978061,-0.0247790819978061
-0.124431145027892,0.0191712052854773,-0.0191712052854773
-0.117806573110084,0.0160569073402718,-0.0160569073402718
-0.113825408726522,0.0163137566553403,-0.0163137566553403
-0.112380631329262,0.0168595614498609,-0.0168595614498609
-0.110240220370358,0.0168809655594499,-0.0168809655594499
-0.105092532014194,0.015607421038902,-0.015607421038902
-0.0996344840689881,0.0126322498060253,-0.0126322498060253
-0.0960599977676183,0.0110911539156143,-0.0110911539156143
-0.0954927888635087,0.0113587052854773,-0.0113587052854773
-0.0968519498224128,0.0116904689841074,-0.0116904689841075
-0.100458542288166,0.0120864450115047,-0.0120864450115047
-0.104621641603235,0.0127392703539705,-0.0127392703539705
-0.107917874479947,0.0125252292580801,-0.0125252292580801
-0.109426864205974,0.0125359313128746,-0.0125359313128746
-0.108420871055289,0.0123861025457513,-0.0123861025457513
-0.10695468954844,0.0123539963813677,-0.0123539963813677
-0.104525323110084,0.013263671038902,-0.013263671038902
-0.101122069685426,0.013820177888217,-0.013820177888217
-0.0964024635210429,0.0135954347375321,-0.0135954347375321
-0.0899598265347415,0.0132957772032855,-0.0132957772032855
-0.0832175320141936,0.0134027977512307,-0.0134027977512307
-0.0767427888635087,0.0145907258334225,-0.0145907258334225
-0.071691419000495,0.0161532258334225,-0.0161532258334225
-0.0679242957128237,0.0176943217238335,-0.0176943217238335
-0.0665009224251525,0.0188394415868472,-0.0188394415868472
-0.0664367100963854,0.0206587909019157,-0.0206587909019157
-0.0659444155758374,0.0226493730936965,-0.0226493730936965
-0.0637611963977553,0.0245543388471212,-0.0245543388471211
-0.0596195011922758,0.0261489450115047,-0.0261489450115047
-0.0550283196854265,0.0270372155594499,-0.0270372155594499
-0.0524812306443306,0.0274867018608198,-0.0274867018608198
-0.053476521740221,0.0295736025457513,-0.0295736025457513
-0.0569974977676183,0.0344858456964362,-0.0344858456964362
-0.00965160735665935,0.0513094758334225,-0.0513094758334225
0.0295179131912859,0.06565022925808,-0.06565022925808
0.0505046426433406,0.0658107600799979,-0.0658107600799979
0.0727649166159434,0.0720607600799979,-0.0720607600799979
0.115594539903615,0.0895693217238335,-0.0895693217238335
0.122315430314574,0.0933578491210938,-0.0933578491210938
0.109194711136491,0.0921378148745184,-0.0921378148745184
0.0767674851090941,0.0876001436416417,-0.0876001436416417
0.0363137179858064,0.09143147925808,-0.09143147925808
0.0142032727803269,0.107741410764929,-0.107741410764929
0.00486037894471051,0.104627112819724,-0.104627112819724
-0.000298011466248395,0.0855988593950663,-0.0855988593950663
-0.00178559708268675,0.0779040819978061,-0.0779040819978061
-0.0157624806443306,0.074736273778628,-0.074736273778628
-0.0382796039320018,0.0697491162443814,-0.0697491162443814
-0.0586028059867963,0.0722426950115047,-0.0722426950115047
-0.0804564018772073,0.0757743730936965,-0.0757743730936965
-0.101807001192276,0.0736446641895869,-0.0736446641895869
-0.118042018315563,0.0668916676142444,-0.0668916676142444
-0.122975665575837,0.059646376518354,-0.059646376518354
-0.11957241215118,0.0519194929567102,-0.0519194929567102
-0.108024895027892,0.0441819073402718,-0.0441819073402718
-0.0977188162607689,0.033597575148491,-0.033597575148491
-0.102309997767618,0.0248754004909568,-0.0248754004909568
-0.120321555986796,0.0286960340526006,-0.0286960340526006
-0.134929860781317,0.0407358456964362,-0.0407358456964362
-0.145407172425152,0.0372790819978061,-0.0372790819978061
-0.145193131329262,0.0237302806279431,-0.0237302806279431
-0.129022326534742,0.0213009141895869,-0.0213009141895869
-0.119968388178577,0.0193531402169842,-0.0193531402169842
-0.115741076534742,0.0161960340526006,-0.0161960340526006
-0.111385340233372,0.015115126518354,-0.015115126518354
-0.108014192973098,0.0150830203539705,-0.0150830203539705
-0.105542018315563,0.0158642703539705,-0.0158642703539705
-0.101956829959399,0.0147619587101349,-0.0147619587101348
-0.0960921039320018,0.0113158970662992,-0.0113158970662992
-0.0912012648909059,0.00950724980602527,-0.00950724980602526
-0.0899170183155635,0.0101493730936965,-0.0101493730936965
-0.0924641073566594,0.0107486881621896,-0.0107486881621896
-0.0974084566717278,0.0111553662443814,-0.0111553662443814
-0.102545442973098,0.0113480032306828,-0.0113480032306828
-0.106216247767618,0.0114443217238335,-0.0114443217238335
-0.107671727219673,0.0115727463813677,-0.0115727463813677
-0.106879775164879,0.012214869669039,-0.012214869669039
-0.10539218954844,0.0125252292580801,-0.01252522925808
-0.103572840233372,0.0127392703539705,-0.0127392703539705
-0.100233799137481,0.0123325922717787,-0.0123325922717787
-0.0952680457128237,0.0117118730936965,-0.0117118730936965
-0.0890501518772073,0.0111018559704088,-0.0111018559704088
-0.082361367630632,0.0108771128197239,-0.0108771128197239
-0.075865220370358,0.0115299381621896,-0.0115299381621896
-0.0703857683155635,0.0125145272032855,-0.0125145272032855
-0.0666935594114539,0.0141733456964362,-0.0141733456964362
-0.0655698436580292,0.0155967189841075,-0.0155967189841074
-0.066490220370358,0.016945177888217,-0.016945177888217
-0.0671858539320018,0.0183257429567102,-0.0183257429567102
-0.0661905628361114,0.0196849039156143,-0.0196849039156143
-0.062830117630632,0.0208407258334225,-0.0208407258334225
-0.0583245525621388,0.0217504004909568,-0.0217504004909568
-0.055285169000495,0.0224353319978061,-0.0224353319978061
-0.0546216416032347,0.0250466333676691,-0.0250466333676691
-0.0566657340689881,0.0301087052854773,-0.0301087052854773
-0.023767617630632,0.0550873011758883,-0.0550873011758883
0.0150915433282722,0.0654575922717787,-0.0654575922717787
0.0575679988077242,0.0697919244635595,-0.0697919244635595
0.0998090090816968,0.0820243730936965,-0.0820243730936965
0.136998649492656,0.0967825066553403,-0.0967825066553403
0.131861663191286,0.101362986107395,-0.101362986107395
0.109312433739231,0.101844578573149,-0.101844578573149
0.0781159440132037,0.0936789107649294,-0.0936789107649294
0.0437088378488201,0.0922127292580801,-0.0922127292580801
0.0201536152460804,0.107827027203286,-0.107827027203286
0.00909839264334065,0.112717866244381,-0.112717866244381
0.00372596113649133,0.0978420100799979,-0.0978420100799979
0.00209924880772421,0.083308619669039,-0.083308619669039
-0.00786436420597442,0.0754426093950664,-0.0754426093950664
-0.0323078573566594,0.0685932943265732,-0.0685932943265732
-0.0629371381785772,0.0693638422717787,-0.0693638422717787
-0.0931597409183032,0.0761489450115047,-0.0761489450115047
-0.117710254616933,0.0721677806279431,-0.0721677806279431
-0.130691847082687,0.0601065648745184,-0.0601065648745184
-0.127952121055289,0.0488694073402718,-0.0488694073402718
-0.11611564845255,0.0419986881621896,-0.0419986881621896
-0.0988318299593991,0.0390556230936965,-0.0390556230936965
-0.0907838847539196,0.0292311367923266,-0.0292311367923266
-0.0945296039320018,0.0191498011758883,-0.0191498011758883
-0.112337823110084,0.0189785682991759,-0.0189785682991759
-0.127181573110084,0.0316176950115047,-0.0316176950115047
-0.135422155301865,0.0346142703539705,-0.0346142703539705
-0.136503062836111,0.0207551093950663,-0.0207551093950664
-0.123403747767618,0.0162602463813677,-0.0162602463813677
-0.111941847082687,0.018240126518354,-0.018240126518354
-0.108806145027892,0.0160462052854773,-0.0160462052854773
-0.106087823110084,0.0118295956964362,-0.0118295956964362
-0.101860511466248,0.0120971470662992,-0.0120971470662992
-0.0994418470826867,0.0135954347375321,-0.0135954347375321
-0.0977081142059744,0.0122469758334225,-0.0122469758334225
-0.0932453573566593,0.00866178747725813,-0.00866178747725814
-0.0876267785895361,0.00730262651835403,-0.00730262651835402
-0.0860000662607689,0.0084370443265732,-0.00843704432657319
-0.0888468128361114,0.0100637566553403,-0.0100637566553403
-0.0944546895484402,0.0107914963813677,-0.0107914963813677
-0.101015049137481,0.0107593902169842,-0.0107593902169842
-0.1044932169457,0.0109841333676691,-0.0109841333676691
-0.104632343658029,0.0112730888471212,-0.0112730888471212
-0.103465819685426,0.011968722408765,-0.011968722408765
-0.102663165575837,0.0126001436416417,-0.0126001436416417
-0.100351521740221,0.0124503148745184,-0.0124503148745184
-0.0970873950278922,0.0111125580252033,-0.0111125580252033
-0.092292874479947,0.0100209484361622,-0.0100209484361622
-0.0864388505073443,0.00945373953205265,-0.00945373953205265
-0.0794611107813169,0.00947514364164169,-0.00947514364164169
-0.0727295183155635,0.00965707857314854,-0.00965707857314856
-0.067517617630632,0.010138671038902,-0.010138671038902
-0.06443542584981,0.0109948354224636,-0.0109948354224636
-0.0641143642059744,0.0124503148745184,-0.0124503148745184
-0.065484227219673,0.0143980888471211,-0.0143980888471212
-0.0670895354388511,0.0160033970662992,-0.0160033970662992
-0.0669504087265224,0.0168702635046554,-0.0168702635046554
-0.0645103402333717,0.0174481744635595,-0.0174481744635595
-0.0600796895484402,0.0181545100799979,-0.0181545100799979
